Anio;Mes;Dia;Hora;Monitorizar;Redirigir;Interno;Externo;Externo;Cableada;Wifi
2014;10;11;19;384;237;7085;48462;48462;5511;2195
2014;10;11;20;384;204;5411;44311;44311;4785;1214
2014;10;11;21;384;175;4709;34021;34021;4422;846
2014;10;11;22;384;119;6002;28452;28452;4813;1692
2014;10;11;23;384;86;4048;25048;25048;4152;366
2014;10;12;00;384;58;4267;18215;18215;4042;667
2014;10;12;01;384;25;3568;10031;10031;3953;24
2014;10;12;02;384;10;3461;6189;6189;3825;30
2014;10;12;03;384;11;3527;3667;3667;3876;46
2014;10;12;04;384;4;3456;2461;2461;3844;0
2014;10;12;05;384;3;3447;2230;2230;3823;11
2014;10;12;06;384;3;3430;1865;1865;3817;0
2014;10;12;07;384;5;3511;3091;3091;3818;82
2014;10;12;08;384;40;3724;6927;6927;3857;291
2014;10;12;09;384;108;4463;23689;23689;4176;779
2014;10;12;10;384;210;4854;51309;51309;4432;1016
2014;10;12;11;384;427;5658;79310;79310;4670;1799
2014;10;12;12;384;475;6488;90026;90026;4565;2782
2014;10;12;13;384;419;6090;79593;79593;4717;2176
2014;10;12;14;384;308;6003;68616;68616;4471;2224
2014;10;12;15;384;304;6573;67138;67138;4588;2673
2014;10;12;16;384;390;8770;84458;84458;4764;4780
2014;10;12;17;384;460;9763;100749;100749;5411;5196
2014;10;12;18;384;486;8632;110865;110865;5345;4157
2014;10;12;19;384;510;9635;114932;114932;5578;4951
2014;10;12;20;384;515;7494;112292;112292;4584;3809
2014;10;12;21;384;394;6298;91071;91071;4597;2479
2014;10;12;22;384;348;6326;83184;83184;4436;2622
2014;10;12;23;384;243;5871;58871;58871;4550;1948
2014;10;13;00;384;129;4688;32250;32250;4168;1033
2014;10;13;01;384;64;3728;19346;19346;4007;169
2014;10;13;02;384;18;3570;10367;10367;3843;129
2014;10;13;03;384;10;3435;5142;5142;3825;4
2014;10;13;04;384;7;3441;4190;4190;3832;0
2014;10;13;05;384;12;3581;3291;3291;3847;130
2014;10;13;06;384;18;3973;6276;6276;4171;204
2014;10;13;07;384;78;8567;15663;15663;6084;2945
2014;10;13;08;384;369;53669;31885;31885;21320;33102
2014;10;13;09;384;524;85216;46280;46280;36703;49421
2014;10;13;10;384;721;94856;66428;66428;45269;50692
2014;10;13;11;384;771;110389;74018;74018;65885;45659
2014;10;13;12;392;647;99203;41516;41516;59088;41154
2014;10;13;13;384;545;64240;62485;62485;40423;24746
2014;10;13;14;384;554;49749;76060;76060;30821;19866
2014;10;13;15;384;730;70647;98312;98312;32747;39014
2014;10;13;16;384;769;76839;113197;113197;37475;40517
2014;10;13;17;384;825;50708;118701;118701;20958;30959
2014;10;13;18;384;788;63079;125881;125881;32091;32160
2014;10;13;19;384;787;31539;123578;123578;17887;14823
2014;10;13;20;384;615;13668;119292;119292;8365;6302
2014;10;13;21;384;475;10321;110934;110934;5706;5474
2014;10;13;22;383;442;7870;96735;96735;5681;3014
2014;10;13;23;384;322;7414;69643;69643;4649;3471
2014;10;14;00;384;151;5849;39391;39391;4125;2259
2014;10;14;01;384;42;4779;14020;14020;4028;1177
2014;10;14;02;384;14;3702;9369;9369;3861;239
2014;10;14;03;384;7;3560;6740;6740;3822;129
2014;10;14;04;384;5;3463;5513;5513;3845;7
2014;10;14;05;384;7;3483;4733;4733;3874;0
2014;10;14;06;384;29;3765;7701;7701;4058;120
2014;10;14;07;384;92;8104;18805;18805;6012;2568
2014;10;14;08;384;337;53415;31626;31626;22627;31509
2014;10;14;09;384;619;94866;53293;53293;44548;51321
2014;10;14;10;384;655;93721;65028;65028;44831;49929
2014;10;14;11;384;756;98265;72461;72461;52757;46648
2014;10;14;12;384;668;83165;87395;87395;49757;34460
2014;10;14;13;384;520;59903;82886;82886;40280;20527
2014;10;14;14;384;548;51312;74367;74367;30701;21543
2014;10;14;15;384;731;73510;86518;86518;35832;38793
2014;10;14;16;384;712;77658;95259;95259;36547;42207
2014;10;14;17;384;709;55266;104838;104838;29221;27138
2014;10;14;18;384;711;52935;113266;113266;25386;28644
2014;10;14;19;384;676;30229;113548;113548;13928;17361
2014;10;14;20;384;572;12169;110571;110571;6704;6421
2014;10;14;21;384;485;8294;101395;101395;5876;3287
2014;10;14;22;383;513;7257;94001;94001;5369;2784
2014;10;14;23;384;320;6704;70458;70458;4959;2449
2014;10;15;00;384;138;4815;33826;33826;4193;1144
2014;10;15;01;384;49;4449;16133;16133;3971;911
2014;10;15;02;384;25;4055;9336;9336;3840;624
2014;10;15;03;384;5;3796;6582;6582;3821;364
2014;10;15;04;384;9;3433;5626;5626;3824;2
2014;10;15;05;384;6;3486;4429;4429;3852;24
2014;10;15;06;384;19;3643;5630;5630;3918;128
2014;10;15;07;384;70;6682;19211;19211;5674;1462
2014;10;15;08;384;421;80412;33056;33056;46366;34851
2014;10;15;09;384;574;157432;47173;47173;113840;44550
2014;10;15;10;384;652;139526;62257;62257;97322;43240
2014;10;15;11;384;688;93173;68572;68572;49956;44289
2014;10;15;12;384;729;92814;70169;70169;54750;39177
2014;10;15;13;384;581;60194;67558;67558;41086;20073
2014;10;15;14;384;494;48696;69959;69959;31762;17812
2014;10;15;15;384;585;67630;88584;88584;38742;29857
2014;10;15;16;384;713;62930;102519;102519;31931;32096
2014;10;15;17;384;635;58194;107304;107304;32933;26280
2014;10;15;18;384;619;44951;109814;109814;20421;25533
2014;10;15;19;384;552;32779;105709;105709;17930;15785
2014;10;15;20;384;509;12893;103817;103817;7406;6380
2014;10;15;21;384;466;6705;103694;103694;5012;2543
2014;10;15;22;384;432;8495;100157;100157;5078;4233
2014;10;15;23;384;314;6877;74321;74321;4622;2953
2014;10;16;00;384;158;4848;37892;37892;4202;1188
2014;10;16;01;384;70;4353;17793;17793;4235;572
2014;10;16;02;384;11;3570;10359;10359;3841;124
2014;10;16;03;384;10;3568;6958;6958;3861;101
2014;10;16;04;384;10;3504;5425;5425;3855;43
2014;10;16;05;384;11;3589;5787;5787;3855;129
2014;10;16;06;384;19;3915;6561;6561;4080;238
2014;10;16;07;384;73;6558;14722;14722;5173;1842
2014;10;16;08;384;386;65415;33895;33895;33624;32561
2014;10;16;09;384;553;101225;47165;47165;53548;48614
2014;10;16;10;384;552;86194;58909;58909;45261;41869
2014;10;16;11;384;693;94004;77212;77212;48926;46155
2014;10;16;12;384;634;84036;72244;72244;48125;36929
2014;10;16;13;384;503;67977;74315;74315;46116;22748
2014;10;16;14;384;432;52537;72439;72439;32171;21182
2014;10;16;15;384;522;75790;77810;77810;43722;32974
2014;10;16;16;384;580;66005;86251;86251;34131;32838
2014;10;16;17;384;523;51077;86586;86586;29562;22422
2014;10;16;18;384;567;43889;97165;97165;24057;20783
2014;10;16;19;384;528;33295;90711;90711;20536;13671
2014;10;16;20;384;395;11622;84898;84898;6821;5580
2014;10;16;21;384;347;6892;79985;79985;4680;2943
2014;10;16;22;383;309;6061;77972;77972;4524;2229
2014;10;16;23;384;217;4905;55961;55961;4482;1024
2014;10;17;00;383;124;4770;33757;33757;4133;1144
2014;10;17;01;384;54;4308;18813;18813;4046;700
2014;10;17;02;384;25;3963;9935;9935;3903;469
2014;10;17;03;384;17;3727;7890;7890;3858;270
2014;10;17;04;384;12;3749;5775;5775;4041;104
2014;10;17;05;384;13;3852;5767;5767;3974;275
2014;10;17;06;384;22;3784;6241;6241;3849;341
2014;10;17;07;384;43;4847;11930;11930;4229;1045
2014;10;17;08;384;268;44398;25976;25976;25653;19397
2014;10;17;09;384;405;67381;41613;41613;40515;27655
2014;10;17;10;384;494;66441;61936;61936;38845;28474
2014;10;17;11;384;554;72325;64790;64790;42700;30563
2014;10;17;12;384;516;68819;62405;62405;46216;23503
2014;10;17;13;384;385;44523;57644;57644;33352;11940
2014;10;17;14;384;292;32366;55123;55123;23044;9998
2014;10;17;15;384;314;34420;55417;55417;20684;14434
2014;10;17;16;384;363;27641;68323;68323;13542;14846
2014;10;17;17;384;373;25933;66210;66210;14645;12045
2014;10;17;18;384;261;23834;55522;55522;14086;10393
2014;10;17;19;384;298;15638;62914;62914;8924;7396
2014;10;17;20;384;278;7375;54680;54680;6248;1789
2014;10;17;21;384;201;6099;48871;48871;5096;1588
2014;10;17;22;384;159;6110;50947;50947;4569;2084
2014;10;17;23;384;142;4700;36015;36015;4556;670
2014;10;18;00;384;70;4455;22493;22493;4056;853
2014;10;18;01;384;50;4233;10655;10655;4007;660
2014;10;18;02;384;34;3666;7121;7121;3848;236
2014;10;18;03;384;13;3463;3967;3967;3828;32
2014;10;18;04;384;4;3501;2750;2750;3845;44
2014;10;18;05;384;5;3458;1914;1914;3824;23
2014;10;18;06;384;0;3463;1672;1672;3815;32
2014;10;18;07;384;14;3477;4153;4153;3829;46
2014;10;18;08;384;43;3599;10438;10438;3952;74
2014;10;18;09;384;139;5184;27741;27741;4385;1322
2014;10;18;10;384;254;5847;58002;58002;5123;1362
2014;10;18;11;384;292;7023;64448;64448;5357;2342
2014;10;18;12;384;309;8306;72284;72284;6953;2046
2014;10;18;13;384;293;5670;62440;62440;4960;1387
2014;10;18;14;384;275;5541;46092;46092;4963;1237
2014;10;18;15;384;246;6507;49381;49381;4753;2384
2014;10;18;16;384;239;6085;56633;56633;4478;2230
2014;10;18;17;384;270;7051;65081;65081;5222;2483
2014;10;18;18;384;239;7097;57506;57506;5288;2432
2014;10;18;19;384;233;5799;55705;55705;4890;1526
2014;10;18;20;384;186;5589;52027;52027;4633;1526
2014;10;18;21;384;163;4388;39472;39472;4289;646
2014;10;18;22;376;130;4847;33934;33934;4147;1206
2014;10;18;23;384;103;4245;28251;28251;4171;561
2014;10;19;00;384;73;4195;17906;17906;4062;590
2014;10;19;01;384;47;3711;12016;12016;3977;165
2014;10;19;02;384;27;3684;7630;7630;3841;254
2014;10;19;03;384;14;3464;3793;3793;3829;33
2014;10;19;04;384;15;3490;2382;2382;3854;35
2014;10;19;05;384;14;3444;2697;2697;3834;8
2014;10;19;06;383;2;3429;2145;2145;3814;0
2014;10;19;07;384;26;3450;5839;5839;3842;18
2014;10;19;08;384;31;3456;8609;8609;3847;24
2014;10;19;09;384;68;3998;18935;18935;4161;289
2014;10;19;10;384;210;5669;40413;40413;4403;1860
2014;10;19;11;384;283;5712;73515;73515;4612;1767
2014;10;19;12;384;352;5555;83328;83328;4671;1620
2014;10;19;13;384;389;5091;74894;74894;4662;1202
2014;10;19;14;384;261;5816;58420;58420;4417;2044
2014;10;19;15;384;338;6119;70362;70362;4951;1890
2014;10;19;16;384;389;5833;93425;93425;4666;1940
2014;10;19;17;384;579;6288;117316;117316;5022;2229
2014;10;19;18;384;620;7004;127288;127288;5338;2670
2014;10;19;19;384;672;6743;131797;131797;5124;2675
2014;10;19;20;384;587;7820;130402;130402;5223;3568
2014;10;19;21;384;437;6383;104041;104041;5028;2176
2014;10;19;22;384;403;5818;95448;95448;4557;2048
2014;10;19;23;384;257;6199;63541;63541;4357;2483
2014;10;20;00;383;125;4948;31940;31940;4113;1343
2014;10;20;01;384;61;4127;15941;15941;3992;580
2014;10;20;02;384;11;3646;9041;9041;3864;177
2014;10;20;03;384;8;3627;5428;5428;3884;135
2014;10;20;04;384;7;3466;4092;4092;3844;13
2014;10;20;05;384;8;3456;3882;3882;3828;20
2014;10;20;06;384;24;3590;7371;7371;3922;76
2014;10;20;07;384;98;5569;19025;19025;4772;1279
2014;10;20;08;384;289;42966;31882;31882;20163;23476
2014;10;20;09;384;504;86234;53943;53943;47971;39151
2014;10;20;10;384;672;85820;74238;74238;43364;43512
2014;10;20;11;384;772;94058;90988;90988;54686;40528
2014;10;20;12;384;683;99308;89702;89702;69497;30878
2014;10;20;13;384;515;76998;67647;67647;58831;19066
2014;10;20;14;384;550;56144;71357;71357;35439;21639
2014;10;20;15;384;708;76291;98247;98247;37912;39471
2014;10;20;16;384;810;75964;107377;107377;37762;39396
2014;10;20;17;384;740;56269;112213;112213;28675;28718
2014;10;20;18;384;664;53287;108311;108311;27689;26646
2014;10;20;19;384;665;36701;114141;114141;23728;14022
2014;10;20;20;384;580;14565;121605;121605;8547;6982
2014;10;20;21;384;474;9664;104043;104043;5752;4770
2014;10;20;22;384;422;6429;100746;100746;4510;2725
2014;10;20;23;384;317;6739;67268;67268;4586;2854
2014;10;21;00;384;146;5076;37313;37313;4463;1143
2014;10;21;01;383;49;4214;16306;16306;4090;556
2014;10;21;02;384;27;3529;10317;10317;3842;98
2014;10;21;03;384;10;3679;7473;7473;3823;250
2014;10;21;04;384;11;3554;5219;5219;3851;98
2014;10;21;05;384;3;3453;4882;4882;3820;20
2014;10;21;06;384;16;3660;7408;7408;3829;231
2014;10;21;07;384;65;6620;13716;13716;5284;1785
2014;10;21;08;384;266;45954;28277;28277;25584;21020
2014;10;21;09;384;453;82295;48560;48560;53287;29845
2014;10;21;10;383;601;81785;75241;75241;52814;29955
2014;10;21;11;384;708;88660;89024;89024;52214;37538
2014;10;21;12;384;700;71627;93818;93818;40490;32221
2014;10;21;13;384;537;57171;81055;81055;41886;16206
2014;10;21;14;384;446;43155;74907;74907;30338;13647
2014;10;21;15;384;613;53119;93719;93719;31347;22769
2014;10;21;16;384;710;54391;100962;100962;33155;22330
2014;10;21;17;384;742;49612;115033;115033;28821;21917
2014;10;21;18;384;673;39517;116704;116704;23830;16744
2014;10;21;19;384;543;24238;112460;112460;13402;11763
2014;10;21;20;384;533;10086;106550;106550;6757;4246
2014;10;21;21;384;465;8014;103220;103220;5424;3439
2014;10;21;22;383;380;7690;88311;88311;4792;3661
2014;10;21;23;383;303;7200;76464;76464;4634;3252
2014;10;22;00;382;162;5557;42329;42329;4263;1838
2014;10;22;01;382;49;4352;16730;16730;3987;796
2014;10;22;02;384;33;3598;12302;12302;3845;170
2014;10;22;03;384;10;3791;6376;6376;3824;361
2014;10;22;04;384;11;3462;4609;4609;3836;21
2014;10;22;05;384;10;3452;4464;4464;3846;0
2014;10;22;06;384;29;4354;7091;7091;4491;276
2014;10;22;07;384;64;6092;15472;15472;4600;1940
2014;10;22;08;384;357;57411;34014;34014;29363;28789
2014;10;22;09;384;556;80220;54998;54998;44118;37042
2014;10;22;10;384;601;77260;70114;70114;40347;37898
2014;10;22;11;384;723;87668;85061;85061;53454;35321
2014;10;22;12;384;780;114614;100199;100199;76098;39680
2014;10;22;13;384;548;77653;96518;96518;50445;28140
2014;10;22;14;384;459;41082;86354;86354;25865;16060
2014;10;22;15;384;592;79998;99186;99186;51793;29181
2014;10;22;16;384;556;73708;110649;110649;42332;32316
2014;10;22;17;384;600;48763;115272;115272;26188;23559
2014;10;22;18;384;575;35984;121091;121091;18279;18664
2014;10;22;19;384;527;33772;100483;100483;20997;13686
2014;10;22;20;384;436;13043;104701;104701;7952;5911
2014;10;22;21;384;447;7722;110400;110400;4766;3787
2014;10;22;22;384;409;6578;96930;96930;4413;2958
2014;10;22;23;384;329;6560;76128;76128;4455;2818
2014;10;23;00;384;160;5221;38679;38679;4327;1438
2014;10;23;01;384;104;4165;20826;20826;4031;622
2014;10;23;02;384;34;3671;10554;10554;3871;218
2014;10;23;03;383;14;3539;6942;6942;3840;96
2014;10;23;04;384;5;3514;6260;6260;3843;60
2014;10;23;05;384;8;3553;3438;3438;3833;112
2014;10;23;06;384;18;4144;6154;6154;4196;350
2014;10;23;07;384;54;6588;14453;14453;5531;1495
2014;10;23;08;384;322;60446;30921;30921;33785;27367
2014;10;23;09;384;456;76740;53278;53278;46456;31124
2014;10;23;10;384;607;76048;82947;82947;40794;36245
2014;10;23;11;384;695;84915;87914;87914;49838;36156
2014;10;23;12;384;565;67800;83905;83905;39297;29452
2014;10;23;13;384;531;48250;76957;76957;31875;17290
2014;10;23;14;384;414;53081;73510;73510;37190;16689
2014;10;23;15;384;506;57111;80615;80615;31454;26547
2014;10;23;16;384;523;48011;102073;102073;27480;21438
2014;10;23;17;384;669;55918;156708;156708;32819;24152
2014;10;23;18;384;616;41115;132456;132456;23568;18547
2014;10;23;19;384;486;26604;103574;103574;15221;12253
2014;10;23;20;384;423;13835;100081;100081;8746;5896
2014;10;23;21;384;306;7927;85118;85118;5518;3099
2014;10;23;22;383;281;6462;77326;77326;4781;2345
2014;10;23;23;384;275;6273;77978;77978;4539;2393
2014;10;24;00;384;161;5348;47856;47856;4126;1767
2014;10;24;01;384;67;4387;19180;19180;3990;848
2014;10;24;02;384;22;3594;8097;8097;3851;149
2014;10;24;03;384;15;3614;5789;5789;3841;172
2014;10;24;04;384;12;3550;5799;5799;3834;112
2014;10;24;05;384;21;3501;5140;5140;3906;0
2014;10;24;06;384;10;3658;6782;6782;3899;153
2014;10;24;07;384;68;6238;14742;14742;4988;1702
2014;10;24;08;384;320;54929;33670;33670;29847;25786
2014;10;24;09;384;434;75698;58364;58364;37753;38763
2014;10;24;10;384;435;73708;59098;59098;43398;31129
2014;10;24;11;384;605;79847;87372;87372;42109;38727
2014;10;24;12;384;483;74135;89261;89261;48799;26203
2014;10;24;13;384;422;50588;76487;76487;36876;14518
2014;10;24;14;384;351;31518;60650;60650;19542;12711
2014;10;24;15;384;391;37702;68157;68157;19097;19380
2014;10;24;16;384;408;41120;75849;75849;22078;19834
2014;10;24;17;384;449;31364;77470;77470;18670;13527
2014;10;24;18;384;316;22776;70452;70452;12690;10786
2014;10;24;19;384;286;15060;67498;67498;8320;7410
2014;10;24;20;384;257;9767;69252;69252;6489;3919
2014;10;24;21;384;239;7613;56760;56760;5105;3131
2014;10;24;22;384;171;7045;48294;48294;4532;3068
2014;10;24;23;384;119;5112;37738;37738;4278;1337
2014;10;25;00;384;97;4215;24404;24404;4075;621
2014;10;25;01;384;55;4163;14052;14052;3973;629
2014;10;25;02;384;27;3503;7155;7155;3841;73
2014;10;25;03;384;10;3455;3013;3013;3825;24
2014;10;25;04;384;16;3800;4059;4059;3856;344
2014;10;25;05;384;14;3524;2385;2385;3832;90
2014;10;25;06;384;6;3431;1877;1877;3821;0
2014;10;25;07;384;19;3431;4117;4117;3834;0
2014;10;25;08;384;44;3893;13046;13046;3957;364
2014;10;25;09;384;118;5857;33040;33040;4916;1443
2014;10;25;10;384;291;6327;70260;70260;4518;2484
2014;10;25;11;384;377;7794;73936;73936;4915;3640
2014;10;25;12;384;375;6741;88554;88554;4791;2709
2014;10;25;13;384;312;6443;68581;68581;4514;2625
2014;10;25;14;384;211;5833;50684;50684;4805;1623
2014;10;25;15;384;207;6705;49775;49775;4333;2963
2014;10;25;16;384;220;6487;54473;54473;4488;2603
2014;10;25;17;384;206;6326;53324;53324;5217;1699
2014;10;25;18;384;200;7022;52201;52201;4891;2715
2014;10;25;19;384;252;6986;58422;58422;4741;2881
2014;10;25;20;384;210;6222;51983;51983;4627;2189
2014;10;25;21;384;172;5485;40801;40801;4381;1660
2014;10;25;22;384;131;4951;31379;31379;4123;1343
2014;10;25;23;384;110;4652;31425;31425;4174;972
2014;10;26;00;384;77;4078;20586;20586;4063;476
2014;10;26;01;768;60;7558;18294;18294;7643;743
2014;10;26;02;384;11;3460;3510;3510;3826;29
2014;10;26;03;384;4;3429;2660;2660;3817;0
2014;10;26;04;384;9;3490;2656;2656;3846;37
2014;10;26;05;384;4;3438;2111;2111;3826;0
2014;10;26;06;384;4;3451;2425;2425;3818;21
2014;10;26;07;384;27;3687;6840;6840;3995;103
2014;10;26;08;384;79;3937;21567;21567;4032;368
2014;10;26;09;384;166;5635;46062;46062;4479;1706
2014;10;26;10;384;301;6426;72204;72204;5018;2093
2014;10;26;11;384;406;10950;91763;91763;7958;3782
2014;10;26;12;384;479;8985;97409;97409;5848;4000
2014;10;26;13;384;364;7323;82301;82301;5066;3005
2014;10;26;14;384;305;7564;63590;63590;4590;3663
2014;10;26;15;384;284;8294;66207;66207;5116;3846
2014;10;26;16;384;348;9053;91561;91561;5292;4493
2014;10;26;17;384;457;10828;105402;105402;5772;5897
2014;10;26;18;384;517;9142;117403;117403;5054;4989
2014;10;26;19;384;521;9928;118213;118213;5791;5042
2014;10;26;20;384;473;9297;114921;114921;5678;4476
2014;10;26;21;384;336;6871;87697;87697;4620;2971
2014;10;26;22;384;363;6350;86725;86725;4718;2379
2014;10;26;23;384;238;5680;55737;55737;4353;1949
2014;10;27;00;384;129;5945;30180;30180;4152;2306
2014;10;27;01;384;47;4215;13651;13651;3993;653
2014;10;27;02;384;24;3838;7473;7473;3909;337
2014;10;27;03;384;11;3610;5547;5547;3826;179
2014;10;27;04;384;9;3457;5285;5285;3848;2
2014;10;27;05;384;9;3541;3635;3635;3829;105
2014;10;27;06;384;27;4035;9430;9430;4418;28
2014;10;27;07;384;119;8649;30252;30252;6320;2832
2014;10;27;08;384;451;61208;47518;47518;21902;40141
2014;10;27;09;384;630;92189;70028;70028;41897;51306
2014;10;27;10;384;768;111143;79690;79690;54668;57627
2014;10;27;11;384;779;110781;90207;90207;61797;50147
2014;10;27;12;384;652;103359;77846;77846;60958;43437
2014;10;27;13;380;513;63011;78448;78448;42513;21391
2014;10;27;14;384;508;52661;80903;80903;31260;22293
2014;10;27;15;384;655;64863;97571;97571;32184;33718
2014;10;27;16;373;685;56450;116644;116644;27688;29820
2014;10;27;17;383;730;54010;126719;126719;25835;29288
2014;10;27;18;384;794;58991;122962;122962;37353;22816
2014;10;27;19;384;630;25907;129914;129914;11505;15416
2014;10;27;20;384;537;12181;126735;126735;6513;6589
2014;10;27;21;384;446;7536;106674;106674;4895;3471
2014;10;27;22;384;388;7793;94593;94593;5088;3477
2014;10;27;23;381;263;6215;67725;67725;4422;2437
2014;10;28;00;384;166;5521;37234;37234;4157;1914
2014;10;28;01;384;47;4432;15015;15015;3949;914
2014;10;28;02;384;15;3452;8153;8153;3786;65
2014;10;28;03;384;11;3571;4768;4768;3816;150
2014;10;28;04;384;9;3585;2923;2923;3849;129
2014;10;28;05;383;7;3441;2638;2638;3831;0
2014;10;28;06;384;16;3645;7683;7683;3892;153
2014;10;28;07;384;96;7762;21076;21076;5200;3042
2014;10;28;08;384;415;58414;39225;39225;23466;35747
2014;10;28;09;384;616;110385;66557;66557;53328;58057
2014;10;28;10;384;672;112645;81391;81391;52502;61199
2014;10;28;11;384;673;107893;88067;88067;52398;56552
2014;10;28;12;384;624;96569;82214;82214;50984;46593
2014;10;28;13;384;498;65995;79450;79450;39390;27487
2014;10;28;14;384;428;55705;72632;72632;35198;21319
2014;10;28;15;384;665;78581;95785;95785;40281;39349
2014;10;28;16;384;646;70981;103619;103619;34204;37807
2014;10;28;17;384;638;58999;121516;121516;29168;30853
2014;10;28;18;384;617;54099;115221;115221;27620;27480
2014;10;28;19;384;583;32073;118804;118804;17308;15732
2014;10;28;20;384;486;14085;112816;112816;8886;6069
2014;10;28;21;384;424;9761;102917;102917;6626;3943
2014;10;28;22;384;322;7311;87528;87528;5079;2938
2014;10;28;23;382;267;6552;68835;68835;4821;2380
2014;10;29;00;384;115;5142;33686;33686;4101;1540
2014;10;29;01;382;56;4319;16220;16220;4020;737
2014;10;29;02;384;14;3670;8043;8043;3840;228
2014;10;29;03;384;11;3736;5105;5105;3826;305
2014;10;29;04;384;7;3505;3116;3116;3845;51
2014;10;29;05;384;4;3472;3602;3602;3857;3
2014;10;29;06;384;41;3601;9079;9079;3985;41
2014;10;29;07;384;70;8705;20462;20462;6059;3100
2014;10;29;08;384;404;78068;46317;46317;43963;34893
2014;10;29;09;384;604;116323;59340;59340;70915;46396
2014;10;29;10;384;704;120636;74063;74063;55370;66354
2014;10;29;11;384;734;99068;78307;78307;52475;47711
2014;10;29;12;384;603;94446;74735;74735;53077;42356
2014;10;29;13;384;596;68125;85518;85518;44794;24311
2014;10;29;14;384;530;48992;103173;103173;30936;18970
2014;10;29;15;384;564;58898;93684;93684;31319;28527
2014;10;29;16;384;639;62235;100365;100365;29451;33807
2014;10;29;17;384;616;53685;107829;107829;26863;27822
2014;10;29;18;384;619;44267;111439;111439;20832;24438
2014;10;29;19;384;447;29647;100614;100614;16255;14223
2014;10;29;20;384;392;12775;97836;97836;7650;5901
2014;10;29;21;384;381;10655;95074;95074;5722;5698
2014;10;29;22;384;367;7870;87649;87649;4509;4112
2014;10;29;23;383;284;5959;64641;64641;4340;2286
2014;10;30;00;384;132;5836;32503;32503;4125;2227
2014;10;30;01;384;44;4280;16111;16111;3964;744
2014;10;30;02;384;18;3686;9196;9196;3834;254
2014;10;30;03;384;6;3509;6609;6609;3819;80
2014;10;30;04;384;6;3644;5378;5378;3847;187
2014;10;30;05;384;10;3465;5216;5216;3830;29
2014;10;30;06;384;14;3783;7805;7805;4155;26
2014;10;30;07;384;91;7299;23341;23341;5395;2379
2014;10;30;08;384;365;66563;39640;39640;29769;37543
2014;10;30;09;384;528;84036;58496;58496;36680;48268
2014;10;30;10;384;629;92727;71095;71095;46782;46958
2014;10;30;11;384;690;106208;78110;78110;58837;48445
2014;10;30;12;384;539;86409;71383;71383;49627;37705
2014;10;30;13;384;416;72104;71475;71475;49575;23329
2014;10;30;14;384;438;56612;65888;65888;29234;28200
2014;10;30;15;384;496;68921;79712;79712;34308;35493
2014;10;30;16;384;516;60746;84993;84993;27667;33979
2014;10;30;17;384;586;52252;123395;123395;26604;26618
2014;10;30;18;384;661;55901;119538;119538;31750;25196
2014;10;30;19;384;438;33850;101044;101044;20848;13824
2014;10;30;20;384;426;12497;101723;101723;7303;6004
2014;10;30;21;384;324;7258;94454;94454;5033;2933
2014;10;30;22;384;303;6928;78567;78567;4385;3230
2014;10;30;23;384;215;6350;59654;59654;4438;2511
2014;10;31;00;383;131;5171;33766;33766;4119;1566
2014;10;31;01;384;34;3955;15141;15141;4001;372
2014;10;31;02;384;23;3541;9344;9344;3855;93
2014;10;31;03;384;8;3556;4246;4246;3845;103
2014;10;31;04;384;10;3451;4563;4563;3824;21
2014;10;31;05;384;12;3485;4569;4569;3855;26
2014;10;31;06;384;20;3952;6762;6762;4097;259
2014;10;31;07;384;94;6557;18287;18287;5057;1978
2014;10;31;08;384;347;61146;35170;35170;32343;29534
2014;10;31;09;384;447;95415;50843;50843;59705;36541
2014;10;31;10;384;518;65426;65838;65838;34305;32023
2014;10;31;11;384;543;74369;74052;74052;46583;28713
2014;10;31;12;384;467;65924;77897;77897;44408;22367
2014;10;31;13;384;409;54627;69048;69048;43457;11963
2014;10;31;14;384;315;36136;59057;59057;28058;8777
2014;10;31;15;384;358;39761;64511;64511;25213;15290
2014;10;31;16;384;399;41763;63541;63541;22637;19909
2014;10;31;17;384;331;34581;70629;70629;20565;14731
2014;10;31;18;384;299;21108;65148;65148;13599;8192
2014;10;31;19;383;237;10756;56702;56702;7316;4060
2014;10;31;20;384;186;6948;50600;50600;5687;1831
2014;10;31;21;384;134;5205;36649;36649;4915;808
2014;10;31;22;384;110;4085;36413;36413;4122;457
2014;10;31;23;382;88;4682;30885;30885;4146;1006
2014;11;01;00;383;53;3848;16131;16131;4031;253
2014;11;01;01;383;20;3588;7898;7898;3959;32
2014;11;01;02;384;14;3666;5244;5244;3839;225
2014;11;01;03;384;12;3557;3334;3334;3825;128
2014;11;01;04;384;9;3475;8250;8250;3849;19
2014;11;01;05;384;12;3536;9184;9184;3833;99
2014;11;01;06;384;4;3428;2177;2177;3816;0
2014;11;01;07;384;14;3459;4362;4362;3830;27
2014;11;01;08;384;76;3830;16495;16495;3891;399
2014;11;01;09;384;130;5518;27728;27728;4739;1293
2014;11;01;10;384;196;5939;52319;52319;5037;1482
2014;11;01;11;384;267;5875;70932;70932;4864;1662
2014;11;01;12;384;315;7161;73799;73799;4831;3029
2014;11;01;13;384;245;5737;64199;64199;4339;2027
2014;11;01;14;384;207;5321;55088;55088;4388;1524
2014;11;01;15;384;233;8102;58397;58397;5094;3625
2014;11;01;16;384;296;8116;69851;69851;5070;3726
2014;11;01;17;384;311;10047;71353;71353;6165;4577
