Anio;Mes;Dia;Hora;Monitorizar;Redirigir;Interno;Externo;Externo;Cableada;Wifi
2014;11;10;18;384;727;57355;128690;128690;29602;28864
2014;11;10;19;384;641;37024;120264;120264;22661;15388
2014;11;10;20;384;612;17331;126817;126817;10769;7558
2014;11;10;21;384;503;9787;123350;123350;5460;5214
2014;11;10;22;373;412;9467;103166;103166;4700;5552
2014;11;10;23;382;276;6927;73654;73654;4540;3045
2014;11;11;00;384;143;4890;35344;35344;4370;1047
2014;11;11;01;384;44;4279;20970;20970;4003;704
2014;11;11;02;378;30;3622;12445;12445;3832;198
2014;11;11;03;384;7;3590;5168;5168;3823;158
2014;11;11;04;384;5;3591;3836;3836;3846;134
2014;11;11;05;384;8;3442;3976;3976;3834;0
2014;11;11;06;384;30;3800;7543;7543;3933;281
2014;11;11;07;384;79;8394;19754;19754;6204;2653
2014;11;11;08;384;347;57404;37540;37540;22847;35288
2014;11;11;09;384;510;88775;60037;60037;38390;51279
2014;11;11;10;384;663;100973;84623;84623;47794;54226
2014;11;11;11;384;745;113298;83206;83206;64079;50348
2014;11;11;12;382;665;87300;82037;82037;48009;40338
2014;11;11;13;384;467;63082;75541;75541;38205;25728
2014;11;11;14;384;441;53309;73052;73052;33922;20212
2014;11;11;15;384;535;66771;74846;74846;30919;36771
2014;11;11;16;384;639;70718;93779;93779;34256;37485
2014;11;11;17;384;629;70313;100329;100329;38367;32959
2014;11;11;18;384;646;55369;115862;115862;27563;28836
2014;11;11;19;384;523;31174;118090;118090;15985;16096
2014;11;11;20;384;499;18201;105877;105877;9861;9223
2014;11;11;21;384;401;10352;91272;91272;6241;4896
2014;11;11;22;384;332;7490;92491;92491;5334;2872
2014;11;11;23;384;259;6681;71628;71628;5234;2090
2014;11;12;00;376;118;5728;31497;31497;4769;1453
2014;11;12;01;384;50;5399;14853;14853;4713;1120
2014;11;12;02;384;24;4549;10600;10600;4529;428
2014;11;12;03;384;5;4225;5679;5679;4382;232
2014;11;12;04;384;4;3503;5328;5328;3818;73
